student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG
4811,16,4.64,8.65,6.22,70.44,0.39,6.84,259.82,10.58,1,74.2,0,1,0,1,0,0
4812,20,5.87,4.68,4.23,97.45,2.98,8.64,239.45,11.11,0,49.3182551440842,0,0,1,0,1,0
4813,17,0.51,9.82,6.5,89.5,3.55,4.21,322.25,3.88,1,106.4354836375544,0,1,0,1,0,0
4814,19,4.75,2.94,8.64,82.66,0.38,7.79,275.99,11.65,1,53.32,1,0,0,0,1,0
4815,16,7.62,4.75,4.12,86.71,3.3,12.93,233.69,17.34,0,22.05,0,1,0,0,0,1
4816,19,2.1,4.41,7.15,81.31,4.02,7.85,276.03,4.89,1,76.68147070943411,0,1,0,1,0,0
4817,21,7.27,9.37,8.18,65.9,4.16,8.62,236.15,17.05,0,86.99620059843873,0,1,0,1,0,0
4818,19,7.6,3.57,5.56,88.36,0.21,12.1,232.1,17.39,0,38.62,0,1,0,1,0,0
4819,16,2.15,5.24,4.66,79.71,3.49,3.72,285.78,3.67,1,69.21,1,0,0,0,1,0
4820,22,6.03,2.69,4.22,85.37,3.98,11.52,251.1,13.78,0,43.78253634973897,1,0,0,0,1,0
4821,17,1.91,5.69,7.22,61.81,1.98,3.62,292.01,4.48,1,83.05,0,1,0,1,0,0
4822,24,5.9,8.72,6.76,65.68,2.71,11.86,241.0,14.58,0,80.71510960263637,0,1,0,0,0,1
4823,18,6.38,3.74,5.15,83.57,1.33,9.52,231.61,14.95,0,39.58,0,1,0,1,0,0
4824,23,1.98,8.3,8.16,78.38,1.55,4.89,304.58,7.33,1,100.0,0,1,0,1,0,0
4825,23,5.73,9.2,7.68,69.07,2.51,9.66,264.17,15.52,0,88.0702196046585,1,0,0,1,0,0
4826,18,6.5,1.66,5.38,69.63,0.76,9.47,240.59,14.03,0,19.94,0,1,0,0,0,1
4827,19,2.87,7.81,7.77,85.27,1.85,5.04,295.41,7.68,1,91.77,0,1,0,1,0,0
4828,17,1.34,3.3,5.22,62.36,1.51,5.49,319.18,4.35,1,63.91,1,0,0,0,1,0
4829,19,0.74,2.58,7.38,77.37,1.19,5.38,312.43,6.23,1,68.49,0,1,0,1,0,0
4830,24,4.6,6.41,4.59,80.92,2.42,10.33,264.03,11.8,1,56.83,0,1,0,0,1,0
4831,17,7.82,7.35,7.46,72.33,4.19,10.87,230.86,17.41,0,70.53606020508536,0,1,0,0,1,0
4832,18,6.58,4.55,5.19,92.82,1.21,11.11,232.66,15.37,0,47.11,1,0,0,0,0,1
4833,19,3.49,1.35,6.86,62.27,3.3,8.66,283.59,10.49,1,42.15,1,0,0,1,0,0
4834,20,4.29,9.18,4.86,94.63,1.27,9.45,270.03,12.42,2,91.03,1,0,0,1,0,0
4835,16,2.24,7.58,7.63,88.93,0.71,3.41,280.05,7.84,1,99.61,0,1,0,0,1,0
4836,22,1.3,3.45,4.3,77.85,4.72,4.08,291.45,6.41,1,61.09,0,1,0,1,0,0
4837,22,3.86,5.47,4.83,96.98,3.17,4.93,263.83,8.34,1,66.3741177334196,1,0,0,1,0,0
4838,24,3.71,1.25,4.92,88.09,0.52,7.51,280.61,9.23,1,30.07,1,0,0,0,0,1
4839,19,4.18,4.05,4.21,97.24,3.16,9.51,266.47,10.57,1,59.53,0,0,1,0,1,0
4840,21,7.62,5.7,7.73,78.9,0.88,12.69,228.31,19.79,0,46.58,0,1,0,0,0,1
4841,17,4.83,5.66,8.9,78.12,4.44,9.89,275.7,12.68,1,69.91,0,1,0,1,0,0
4842,19,4.85,2.87,7.89,81.23,1.24,7.61,266.23,16.0,1,48.49,1,0,0,1,0,0
4843,17,1.02,7.99,8.3,62.62,4.03,2.25,301.33,2.53,1,107.93367385110872,1,0,0,0,1,0
4844,20,7.97,3.69,4.03,96.34,1.0,9.83,214.49,19.91,0,26.73,1,0,0,0,1,0
4845,22,6.18,6.22,4.59,86.71,2.79,10.53,248.89,17.6,0,46.9,1,0,0,0,1,0
4846,16,7.02,3.44,6.8,84.7,4.56,8.69,226.05,17.88,0,36.52,1,0,0,0,0,1
4847,22,3.31,4.83,8.89,97.06,1.48,4.94,292.81,6.78,1,94.9,1,0,0,0,0,1
4848,21,4.02,2.87,7.3,99.75,0.41,6.79,274.22,9.26,1,69.3,1,0,0,0,0,1
4849,21,4.18,6.7,5.87,66.54,2.76,5.65,271.13,8.77,1,55.39,0,0,1,0,0,1
4850,23,1.55,4.83,4.73,89.96,0.86,4.2,291.85,7.37,1,66.96,1,0,0,0,1,0
4851,23,5.52,1.15,4.76,83.2,3.64,11.37,259.95,13.06,0,33.99,0,1,0,0,1,0
4852,21,7.22,1.25,5.81,78.44,2.95,8.32,244.64,13.83,0,19.95,0,1,0,0,1,0
4853,18,1.31,5.24,7.57,99.1,1.73,6.46,302.92,6.58,1,93.71,1,0,0,0,1,0
4854,20,0.69,2.65,4.16,94.01,3.53,6.66,321.0,1.71,1,62.24,0,1,0,1,0,0
4855,17,5.91,6.27,8.26,87.87,1.19,9.09,245.03,14.95,0,66.7,1,0,0,0,1,0
4856,20,2.19,4.67,8.71,75.31,4.59,7.91,293.1,4.96,1,75.64,0,1,0,0,0,1
4857,24,4.99,6.89,8.44,86.64,1.73,7.3,280.98,10.31,1,82.45,0,1,0,0,1,0
4858,16,5.57,9.57,8.57,81.27,3.81,11.48,249.45,16.41,0,94.9118970360268,1,0,0,0,0,1
4859,20,2.58,5.76,4.08,69.97,1.29,7.89,294.44,6.7,1,67.91,0,1,0,0,0,1
4860,21,6.52,8.09,8.89,78.02,3.57,11.94,237.87,16.36,0,79.82961213970665,0,1,0,0,1,0
4861,22,4.4,7.78,5.83,68.49,0.16,6.05,270.0,12.04,2,75.65,0,1,0,0,0,1
4862,24,6.95,9.3,8.35,80.02,1.48,12.3,243.56,14.3,0,88.73077871780677,1,0,0,0,1,0
4863,21,6.11,2.93,4.93,88.81,0.46,11.82,237.67,15.42,0,27.06,0,1,0,0,0,1
4864,20,6.95,8.45,6.23,61.47,2.26,12.05,229.55,17.74,0,70.94788725707579,1,0,0,1,0,0
4865,22,0.16,9.15,4.22,90.62,2.18,1.62,323.76,-1.79,2,91.8,0,1,0,0,0,1
4866,16,1.95,4.53,4.2,60.8,1.8,3.37,298.22,2.53,1,68.43,1,0,0,1,0,0
4867,20,0.72,3.82,8.72,80.69,4.91,3.51,323.08,6.07,1,83.06,0,1,0,0,1,0
4868,17,3.54,9.57,8.05,82.94,1.22,8.06,280.22,7.05,1,100.0,0,1,0,0,1,0
4869,19,7.12,6.65,6.65,90.45,3.96,8.18,253.16,14.07,0,53.17,0,1,0,0,1,0
4870,22,3.74,4.43,6.63,90.44,2.24,9.49,282.09,6.32,1,63.92,0,1,0,0,1,0
4871,20,6.8,8.13,7.74,76.7,1.67,10.43,257.19,13.84,0,76.5539300231175,1,0,0,0,0,1
4872,21,2.62,3.74,5.71,62.65,1.02,5.41,305.46,8.19,1,49.15,0,1,0,0,0,1
4873,17,2.72,2.59,7.81,87.74,3.17,6.53,280.94,9.26,1,67.01,0,1,0,1,0,0
4874,18,7.16,5.9,6.43,80.44,1.67,11.74,248.88,18.2,0,45.14,1,0,0,1,0,0
4875,22,3.41,6.1,7.19,73.32,4.06,5.78,288.48,7.94,1,71.48078015986349,0,1,0,0,0,1
4876,17,6.32,8.43,8.82,69.39,4.84,8.78,252.86,11.72,0,92.8776669441845,0,1,0,0,0,1
4877,21,1.89,5.11,6.36,64.79,1.14,5.23,309.17,6.28,1,76.67,1,0,0,0,1,0
4878,20,7.59,8.33,6.09,71.81,0.64,11.94,225.83,16.47,0,72.526711211123,1,0,0,0,0,1
4879,16,4.6,3.8,8.53,78.34,1.58,9.13,268.08,8.25,1,66.35507421343766,0,1,0,0,1,0
4880,19,6.07,6.18,8.51,79.1,2.34,8.69,242.95,13.51,0,66.6,0,1,0,0,0,1
4881,17,0.72,2.88,8.96,83.31,1.5,3.33,334.46,5.29,1,80.57,0,0,1,1,0,0
4882,19,3.94,4.47,6.75,74.5,4.85,7.38,265.19,11.82,1,53.26,0,1,0,0,0,1
4883,16,7.21,8.72,5.72,96.8,3.9,10.92,220.7,18.63,2,76.24431349439914,0,0,1,0,1,0
4884,17,7.02,2.94,5.2,79.83,4.83,11.27,227.58,16.77,0,19.89,0,1,0,1,0,0
4885,23,0.37,8.29,4.17,76.95,1.87,4.46,315.01,0.93,2,82.62,1,0,0,0,1,0
4886,21,2.43,3.55,7.63,61.93,1.52,5.29,290.22,7.46,1,58.42,0,1,0,1,0,0
4887,17,3.55,1.31,5.17,83.96,2.04,6.03,286.3,8.64,1,50.85,1,0,0,1,0,0
4888,21,1.38,1.99,7.03,84.11,2.61,3.92,303.75,3.52,1,70.97,0,1,0,0,0,1
4889,24,5.84,7.71,8.58,83.33,3.71,10.07,244.97,15.13,0,85.65129954795526,1,0,0,0,1,0
4890,22,1.48,3.36,8.75,95.5,4.41,4.65,307.07,5.46,1,93.72,0,1,0,1,0,0
4891,24,2.77,6.89,4.02,90.52,2.32,4.44,298.41,5.14,1,70.74,0,1,0,0,0,1
4892,20,5.31,7.29,5.59,94.7,1.45,6.34,258.35,9.8,2,73.81918798143515,1,0,0,0,1,0
4893,22,3.86,4.11,8.19,62.38,1.59,5.01,282.37,5.99,1,56.38,1,0,0,0,0,1
4894,22,5.91,5.27,6.68,72.73,3.48,11.25,249.91,15.0,0,60.81,1,0,0,0,0,1
4895,18,7.69,4.63,8.04,72.75,2.84,10.98,225.12,18.84,0,43.46,0,1,0,0,1,0
4896,22,0.93,9.53,8.27,86.28,2.43,5.22,315.82,2.82,1,100.0,1,0,0,0,1,0
4897,16,5.68,3.88,6.21,77.94,1.01,11.33,254.13,12.05,0,40.97,0,1,0,0,1,0
4898,24,1.84,2.65,5.79,91.1,4.38,3.47,307.96,5.5,1,67.81,0,0,1,0,1,0
4899,21,3.32,4.29,6.28,75.38,3.91,6.56,295.58,11.42,1,55.71,1,0,0,0,1,0
4900,20,0.26,7.03,7.26,68.86,0.7,3.96,315.75,6.35,1,90.72,0,1,0,0,1,0
4901,22,1.09,7.28,5.84,71.64,1.84,6.3,313.39,7.82,2,86.29,1,0,0,0,1,0
4902,20,2.56,9.32,7.87,67.3,2.71,8.53,299.96,8.01,1,99.05,1,0,0,0,1,0
4903,20,2.74,8.94,8.52,67.92,2.27,7.3,291.22,5.96,1,100.0,0,1,0,1,0,0
4904,22,7.2,3.59,5.41,68.67,1.99,11.41,238.7,17.72,0,33.86,1,0,0,0,0,1
4905,22,5.93,5.1,8.82,60.64,3.59,11.53,250.27,14.52,0,47.36,0,1,0,0,0,1
4906,18,7.78,7.73,7.11,88.64,0.27,12.97,229.19,17.76,0,67.29181607743422,1,0,0,0,0,1
4907,18,4.79,9.25,8.39,75.98,2.36,10.12,267.74,16.05,1,94.28,0,1,0,0,1,0
4908,18,1.93,4.03,4.52,60.91,1.31,2.94,290.76,7.14,1,59.01,0,1,0,1,0,0
4909,21,2.62,5.0,5.26,74.8,0.42,6.19,271.58,8.3,1,62.04,0,1,0,0,0,1
4910,21,2.56,9.1,5.61,96.21,2.32,7.47,288.4,7.38,2,94.74,1,0,0,0,0,1
4911,18,2.61,4.23,5.51,80.45,0.86,4.52,286.99,6.19,1,53.86,1,0,0,1,0,0
4912,18,5.38,5.32,4.86,99.47,1.29,10.14,271.64,10.05,0,65.83944946231762,0,0,1,1,0,0
4913,23,4.25,9.14,8.34,81.6,2.54,5.3,271.96,11.12,1,96.3559997924435,0,1,0,0,1,0
4914,23,3.08,8.22,6.09,98.51,4.87,6.96,288.66,10.69,1,84.08,0,1,0,1,0,0
4915,22,1.19,3.19,8.82,68.07,3.42,6.45,301.6,3.48,1,78.86,1,0,0,1,0,0
4916,19,0.18,3.92,6.92,71.6,1.4,3.34,311.88,0.68,1,74.09,1,0,0,1,0,0
4917,19,1.75,4.18,4.69,88.0,1.91,6.45,290.65,7.8,1,74.84,0,1,0,0,1,0
4918,18,0.86,9.21,6.73,99.47,2.03,4.51,297.08,2.9,1,100.0,0,1,0,1,0,0
4919,20,6.28,9.99,8.97,93.01,0.77,10.52,251.9,16.95,0,99.527831634696,1,0,0,0,0,1
4920,18,0.9,7.97,6.83,82.15,0.8,4.48,312.27,2.03,1,96.58,0,1,0,0,0,1
4921,23,5.79,5.36,4.01,63.41,0.74,9.17,265.29,12.65,0,37.41,1,0,0,0,1,0
4922,22,3.09,1.09,8.67,74.58,2.61,8.3,288.42,9.82,1,59.00109858285251,1,0,0,0,1,0
4923,18,0.59,7.28,5.17,63.46,3.37,2.05,315.35,1.26,2,86.56699848827161,1,0,0,0,1,0
4924,24,6.5,4.5,7.44,72.45,2.95,10.42,222.19,14.2,0,43.18,1,0,0,0,0,1
4925,20,4.64,6.7,6.58,70.35,4.89,6.21,283.4,9.26,1,64.03,0,1,0,0,1,0
4926,24,1.89,6.46,5.63,75.54,0.63,5.7,297.71,7.07,1,78.55,1,0,0,0,1,0
4927,22,7.16,5.33,5.41,93.49,4.93,12.98,213.24,19.16,0,52.03,1,0,0,1,0,0
4928,22,0.36,9.5,8.64,66.02,2.33,1.65,317.94,2.35,1,109.95102663480048,0,1,0,1,0,0
4929,21,1.61,1.21,8.56,72.24,1.09,4.72,292.57,3.38,1,54.77,1,0,0,0,0,1
4930,17,6.02,7.41,6.57,70.44,4.72,11.03,239.29,17.28,0,78.02493551993366,0,1,0,1,0,0
4931,24,5.68,4.69,5.29,71.85,2.34,8.53,254.51,13.3,0,43.46,1,0,0,0,0,1
4932,21,2.31,7.42,4.51,74.42,1.74,5.91,286.41,8.52,2,78.59,0,1,0,0,1,0
4933,23,0.5,7.08,4.78,69.77,1.07,2.07,324.27,-0.8,2,74.57,1,0,0,0,0,1
4934,16,6.86,1.09,6.61,97.7,1.34,8.98,236.53,17.12,0,17.12,0,1,0,0,0,1
4935,20,2.51,3.57,5.54,76.8,4.9,6.94,293.88,6.49,1,58.39,0,1,0,0,1,0
4936,16,1.57,2.7,4.21,64.56,1.52,6.71,306.83,4.83,1,51.62,0,0,1,0,1,0
4937,23,4.13,2.5,6.28,78.71,4.89,8.36,272.96,11.19,1,44.2,1,0,0,0,1,0
4938,23,7.28,7.56,7.73,67.38,1.65,12.46,234.78,13.05,0,70.61522943822307,0,1,0,0,0,1
4939,16,0.35,3.16,8.46,68.65,1.16,4.38,317.22,3.41,1,75.98,0,1,0,0,1,0
4940,24,6.13,5.27,6.93,71.4,0.92,11.18,261.38,14.23,0,54.81,0,1,0,1,0,0
4941,17,4.58,3.22,7.62,64.99,2.06,10.49,273.48,14.94,1,44.79,1,0,0,0,1,0
4942,24,3.4,6.22,5.82,88.84,1.18,4.81,272.29,8.05,1,70.28,1,0,0,0,0,1
4943,16,5.95,7.49,6.48,91.68,3.48,9.35,237.48,11.61,0,85.01628588780721,1,0,0,1,0,0
4944,24,7.73,3.98,7.65,75.77,1.2,9.68,219.3,14.83,0,40.34,1,0,0,1,0,0
4945,19,1.83,6.43,7.64,87.56,4.18,5.16,302.32,0.41,1,94.39,1,0,0,1,0,0
4946,24,1.15,8.42,6.12,75.56,4.17,4.65,295.16,8.91,1,100.0,0,1,0,0,1,0
4947,22,7.3,1.85,6.72,66.56,1.43,11.41,225.87,11.65,0,11.68,0,1,0,1,0,0
4948,21,5.35,7.4,8.62,75.89,3.77,8.55,242.37,11.22,0,75.70659691397492,1,0,0,0,0,1
4949,20,3.5,3.91,7.16,82.28,4.29,6.12,287.32,9.79,1,75.25,1,0,0,1,0,0
4950,24,4.59,2.1,7.21,61.64,2.95,5.81,271.55,12.73,1,41.65,1,0,0,1,0,0
4951,17,5.96,5.91,7.92,86.18,1.83,7.13,257.27,16.11,0,58.8,1,0,0,0,1,0
4952,17,6.18,3.04,4.58,89.7,2.2,8.06,241.09,13.1,0,22.03,1,0,0,0,0,1
4953,24,7.36,8.39,6.61,94.4,3.93,10.6,214.09,17.34,0,78.74556737573,1,0,0,0,1,0
4954,18,3.41,1.39,8.8,64.11,1.47,6.5,270.73,7.75,1,45.46,0,1,0,0,1,0
4955,23,2.35,1.89,5.81,60.0,1.67,4.3,278.33,2.56,1,40.65,0,1,0,0,0,1
4956,24,5.12,5.69,5.47,62.93,0.8,10.23,244.98,10.7,0,48.14,0,0,1,0,0,1
4957,23,3.33,6.3,7.01,96.96,2.0,7.75,291.41,5.44,1,83.46,1,0,0,0,0,1
4958,19,4.76,7.57,5.11,90.62,0.43,7.48,260.41,11.51,2,75.47,0,1,0,1,0,0
4959,16,3.36,3.33,6.78,93.42,1.61,8.34,282.57,8.53,1,61.31,0,1,0,0,0,1
4960,19,1.22,8.58,4.78,80.68,1.87,7.17,316.39,5.04,2,91.87,0,1,0,1,0,0
4961,24,3.76,9.58,6.9,81.07,1.28,5.99,264.68,9.98,1,100.0,0,1,0,1,0,0
4962,17,5.53,5.49,7.01,71.94,0.51,8.34,259.78,12.96,0,54.1,1,0,0,1,0,0
4963,18,6.39,7.84,6.09,93.71,2.61,12.35,228.79,17.08,0,79.09771229809414,0,1,0,1,0,0
4964,23,3.95,5.72,5.91,93.19,4.33,5.64,275.12,12.37,1,62.71,1,0,0,0,0,1
4965,21,1.32,1.63,5.23,75.69,1.68,2.71,314.84,1.75,1,58.27,0,1,0,0,0,1
4966,23,3.32,3.94,5.65,73.17,1.18,6.92,268.77,4.69,1,61.55,1,0,0,1,0,0
4967,22,6.29,1.79,6.49,89.53,1.43,9.63,252.81,13.09,0,27.71,0,1,0,0,0,1
4968,20,3.3,9.9,5.24,61.05,4.31,4.69,282.65,6.88,2,77.48,1,0,0,0,0,1
4969,24,5.57,3.06,7.91,94.4,2.64,8.02,248.62,13.24,0,50.12,1,0,0,1,0,0
4970,19,4.06,6.72,7.55,77.85,0.65,7.15,259.28,11.11,1,86.99,1,0,0,1,0,0
4971,21,1.93,3.56,5.35,77.65,3.55,7.04,299.26,4.29,1,62.49,0,1,0,0,1,0
4972,17,6.37,6.88,4.49,86.76,0.77,10.91,248.5,12.58,0,65.78,0,1,0,0,0,1
4973,17,0.67,2.89,4.0,85.83,0.3,6.24,308.79,6.85,1,55.19,0,1,0,0,0,1
4974,17,4.2,8.07,6.98,70.64,1.28,6.86,259.79,10.37,1,71.19,0,1,0,0,1,0
4975,22,1.67,2.0,5.06,97.73,0.84,4.22,307.58,5.32,1,59.69,1,0,0,1,0,0
4976,17,0.54,9.06,4.06,99.45,3.02,3.86,325.37,3.27,2,90.29,1,0,0,1,0,0
4977,17,4.02,8.56,5.8,81.04,2.42,5.06,281.3,8.86,2,79.16,1,0,0,0,1,0
4978,24,4.0,7.11,8.81,82.46,3.62,6.04,287.89,8.57,1,88.55,1,0,0,0,1,0
4979,22,5.66,1.61,7.45,82.17,2.56,7.72,245.56,10.93,0,34.86,0,1,0,1,0,0
4980,18,5.96,2.88,8.29,79.43,2.1,7.27,234.33,11.5,0,50.67,0,1,0,0,1,0
4981,18,5.82,8.73,4.72,97.81,2.63,9.1,254.27,17.61,2,84.20827357452795,0,1,0,0,0,1
4982,22,3.28,2.1,4.37,69.79,2.17,8.81,276.61,12.93,1,31.68,1,0,0,0,1,0
4983,20,5.05,2.4,4.06,64.32,0.19,6.07,269.28,12.46,0,27.98,1,0,0,1,0,0
4984,21,4.62,5.9,8.78,97.18,3.4,8.76,254.19,11.18,1,79.07,0,1,0,1,0,0
4985,23,3.37,3.47,5.5,68.52,4.81,8.77,269.92,10.57,1,50.88,0,1,0,0,1,0
4986,24,4.78,3.0,6.3,89.97,2.11,6.32,263.32,7.48,1,42.92,1,0,0,1,0,0
4987,16,7.58,6.18,5.97,68.15,2.12,13.17,230.79,19.95,0,41.01,1,0,0,1,0,0
4988,18,1.54,4.35,7.65,98.41,0.23,6.63,308.27,5.14,1,94.35,1,0,0,0,0,1
4989,22,7.25,2.27,5.55,91.64,4.45,9.32,232.02,15.57,0,17.7,0,1,0,0,1,0
4990,21,0.43,5.81,6.68,96.75,4.65,5.96,295.67,3.82,1,80.49,0,1,0,1,0,0
4991,22,2.47,4.48,8.98,98.04,4.07,7.49,324.88,7.09,1,76.73,0,0,1,0,1,0
4992,23,2.31,7.61,6.22,63.38,0.53,3.87,292.62,7.01,1,82.39,1,0,0,0,0,1
4993,21,5.01,1.92,6.76,77.34,4.5,10.16,288.77,15.78,0,31.3,0,1,0,0,1,0
4994,18,1.05,6.59,6.51,85.92,0.12,4.76,306.14,5.67,1,95.84,1,0,0,0,0,1
4995,17,7.06,4.93,8.02,92.1,2.22,12.14,224.75,16.79,0,53.56,1,0,0,0,1,0
4996,22,6.63,4.65,5.33,69.66,2.5,10.72,237.27,13.17,0,37.81,0,1,0,0,0,1
4997,16,5.22,3.09,4.85,96.58,4.17,8.18,268.37,12.0,0,56.01,0,1,0,0,1,0
4998,18,3.67,1.27,7.77,68.84,3.75,7.68,282.15,9.19,1,35.96,0,1,0,0,0,1
4999,19,7.46,8.63,6.08,94.65,3.99,11.64,233.56,18.66,0,60.52003752603707,0,1,0,1,0,0
5000,16,6.65,3.94,8.57,80.51,4.34,11.48,239.59,14.43,0,62.45085511210443,1,0,0,0,1,0
5001,20,3.99,7.13,7.22,80.62,2.38,9.14,273.41,8.78,1,82.57,0,1,0,1,0,0
5002,18,5.61,9.53,6.82,74.96,3.9,9.93,251.19,13.98,0,91.33042545789291,1,0,0,0,1,0
5003,17,4.54,6.08,4.35,64.14,0.34,10.49,277.49,13.9,1,43.57,0,0,1,0,0,1
5004,18,4.7,4.57,7.65,73.88,2.22,9.59,272.76,12.15,1,53.01,0,1,0,0,0,1
5005,23,2.65,3.41,7.43,77.07,0.15,8.2,278.78,10.01,1,69.57,0,1,0,0,0,1
5006,21,3.7,9.41,7.2,79.16,4.58,6.3,260.83,6.15,1,93.94,1,0,0,0,1,0
5007,22,0.62,7.14,5.34,89.56,4.79,3.2,300.3,3.48,2,96.66,1,0,0,0,1,0
5008,21,2.86,6.99,8.73,74.08,0.42,5.67,282.12,4.56,1,87.33,1,0,0,0,1,0
5009,21,5.57,4.84,5.61,76.26,2.66,8.77,255.37,18.07,0,47.01,0,1,0,1,0,0
5010,18,7.63,8.61,4.76,96.24,1.63,13.44,227.89,20.85,2,79.99535151474376,0,1,0,0,0,1
5011,23,7.7,7.42,8.94,90.1,1.71,9.07,233.9,16.85,0,64.76444981423793,1,0,0,1,0,0
5012,22,4.45,3.55,7.73,60.91,2.25,7.94,266.45,7.44,1,55.42,0,0,1,1,0,0
5013,22,4.85,6.4,6.07,92.48,0.63,6.66,277.76,7.85,1,61.22,0,1,0,1,0,0
5014,21,1.49,4.87,8.68,99.6,0.9,6.54,307.21,9.3,1,90.85,1,0,0,0,0,1
5015,20,5.56,1.06,4.46,97.59,2.89,6.72,253.46,9.38,0,30.94,0,1,0,0,1,0
5016,23,0.57,8.27,4.44,93.44,0.09,3.85,298.05,3.78,2,87.48,0,0,1,1,0,0
5017,20,2.28,2.11,7.41,85.17,3.0,5.25,296.14,9.69,1,65.35,1,0,0,0,1,0
5018,24,5.35,5.59,4.89,71.13,1.59,6.81,260.79,11.64,0,48.59,0,1,0,0,0,1
5019,24,2.48,4.03,8.59,86.18,4.16,5.36,283.1,4.01,1,71.71,1,0,0,1,0,0
5020,16,0.4,4.08,8.2,87.82,3.0,5.45,303.64,-0.23,1,82.58,0,1,0,0,0,1
5021,21,6.65,5.3,5.53,71.26,3.54,8.34,251.15,14.91,0,38.07,0,1,0,0,1,0
5022,22,2.48,9.97,8.44,70.21,0.57,8.4,280.55,5.71,1,100.0,0,1,0,0,1,0
5023,18,0.5,4.68,4.21,75.88,1.33,1.79,315.66,1.65,1,64.5,0,1,0,1,0,0
5024,22,0.6,2.64,6.74,85.65,4.98,3.05,313.1,0.29,1,60.6,0,1,0,1,0,0
5025,22,2.01,6.52,8.68,71.72,2.17,6.88,300.35,5.25,1,80.84,1,0,0,1,0,0
5026,17,1.42,3.13,8.28,82.23,1.79,4.21,293.35,3.1,1,67.55,1,0,0,1,0,0
5027,22,6.19,1.95,5.78,95.97,4.37,9.59,244.51,13.56,0,35.33,0,1,0,0,1,0
5028,16,2.57,1.45,4.91,71.8,0.17,4.5,279.49,4.62,1,49.49904901756099,1,0,0,0,1,0
5029,20,6.44,1.21,5.05,98.64,2.67,11.02,243.46,15.74,0,20.4,1,0,0,0,1,0
5030,24,1.39,4.88,6.57,78.93,1.05,3.29,308.36,5.72,1,80.31,0,0,1,0,1,0
5031,22,3.94,4.84,6.98,64.04,1.84,9.18,281.67,9.78,1,72.47986378881951,1,0,0,0,1,0
5032,22,5.5,2.67,4.16,62.2,1.0,9.2,268.95,13.37,0,22.39,0,1,0,0,1,0
5033,17,5.22,8.06,6.07,73.55,0.19,8.96,254.72,10.44,0,78.43577693902378,0,1,0,0,0,1
5034,23,4.81,2.16,8.15,70.35,2.08,10.48,259.47,9.32,1,55.26,1,0,0,0,1,0
5035,18,7.4,9.24,6.22,93.75,3.95,12.26,243.93,18.03,0,78.8942856947345,0,1,0,0,1,0
5036,23,1.83,6.29,4.85,89.51,4.76,6.55,303.79,7.78,1,88.57,0,1,0,1,0,0
5037,18,3.95,1.25,8.77,95.38,3.12,9.24,284.97,6.72,1,59.04,0,1,0,0,1,0
5038,22,7.07,9.67,5.33,83.57,1.94,8.53,254.69,14.69,2,75.32980580311948,0,1,0,0,1,0
5039,17,0.62,3.77,7.99,77.42,3.85,5.25,304.12,4.42,1,73.2,0,1,0,0,1,0
5040,19,0.45,5.05,4.97,70.82,2.53,2.62,322.69,2.56,1,65.96,1,0,0,1,0,0
5041,21,1.87,3.56,6.12,83.32,1.84,4.27,291.57,3.76,1,74.09,0,1,0,0,0,1
5042,24,5.06,7.56,6.45,84.72,0.9,6.14,274.91,10.76,0,88.88881444876726,1,0,0,0,0,1
5043,20,2.08,5.37,6.5,75.72,3.98,7.55,283.16,8.75,1,76.1,1,0,0,0,1,0
5044,24,1.52,2.19,6.58,97.46,2.5,6.22,310.94,3.67,1,71.41,0,1,0,0,0,1
5045,20,3.67,1.94,5.12,85.6,4.82,5.37,270.42,11.3,1,39.88,0,1,0,0,1,0
5046,23,4.91,7.53,6.58,93.5,4.01,7.55,266.62,8.36,1,71.9,0,1,0,0,1,0
5047,16,1.99,3.13,6.41,84.82,2.1,5.39,308.8,7.48,1,65.59,0,1,0,0,0,1
5048,22,2.41,2.24,5.04,72.66,3.7,5.88,284.64,6.66,1,46.66,0,1,0,1,0,0
5049,19,4.91,5.49,8.94,89.46,2.27,8.89,246.4,10.78,1,70.8,0,1,0,0,1,0
5050,20,7.57,8.22,8.33,69.21,0.4,10.93,226.57,13.14,0,75.6788682985935,1,0,0,1,0,0
5051,21,5.4,3.51,8.44,83.86,2.58,9.64,251.33,15.3,0,62.26,1,0,0,0,1,0
5052,20,6.26,3.49,7.43,76.09,4.33,11.68,232.04,13.36,0,46.42,0,1,0,0,1,0
5053,16,2.93,8.5,4.8,66.0,4.28,5.92,264.75,7.3,2,86.07,0,1,0,0,1,0
5054,24,2.18,2.33,6.84,76.53,2.87,7.56,306.01,7.99,1,51.39,1,0,0,1,0,0
5055,17,3.63,6.55,8.11,72.41,1.9,5.73,291.36,13.07,1,83.22,1,0,0,0,1,0
5056,24,6.46,9.6,4.19,64.49,0.05,8.07,236.46,13.01,2,77.13491604277326,1,0,0,0,0,1
5057,17,3.65,8.57,6.48,92.95,1.56,5.85,273.27,8.5,1,88.97,1,0,0,0,1,0
5058,24,6.77,1.56,5.98,79.94,4.95,8.8,246.84,15.38,0,20.62,0,1,0,0,0,1
